Date/Time collected,E-mail,Internet,Location,Phone,Provider,Reports,Source,Status,TV,Total Blackout,Wi-fi
Thu 21 Mar 2019 13:15:02,4.27%,31.67%,"San Francisco, CA",50.53%,MetroPCS,6,Is the service down, No problems detected ,,10.68%,2.85%
Thu 21 Mar 2019 13:15:02,4.27%,31.67%,"Plano, TX",50.53%,MetroPCS,6,Is the service down, No problems detected ,,10.68%,2.85%
Thu 21 Mar 2019 13:15:02,4.27%,31.67%,"Greenville, SC",50.53%,MetroPCS,5,Is the service down, No problems detected ,,10.68%,2.85%
Thu 21 Mar 2019 13:15:02,4.27%,31.67%,"Las Vegas, NV",50.53%,MetroPCS,5,Is the service down, No problems detected ,,10.68%,2.85%
Thu 21 Mar 2019 13:15:02,4.27%,31.67%,"Minneapolis, MN",50.53%,MetroPCS,5,Is the service down, No problems detected ,,10.68%,2.85%
Thu 21 Mar 2019 13:15:02,4.27%,31.67%,"Fort Worth, TX",50.53%,MetroPCS,5,Is the service down, No problems detected ,,10.68%,2.85%
Thu 21 Mar 2019 13:15:02,4.27%,31.67%,"Austin, TX",50.53%,MetroPCS,5,Is the service down, No problems detected ,,10.68%,2.85%
Thu 21 Mar 2019 13:15:02,4.27%,31.67%,"Stockton, CA",50.53%,MetroPCS,5,Is the service down, No problems detected ,,10.68%,2.85%
Thu 21 Mar 2019 13:15:02,4.27%,31.67%,"Boston, MA",50.53%,MetroPCS,5,Is the service down, No problems detected ,,10.68%,2.85%
Thu 21 Mar 2019 13:15:02,4.27%,31.67%,"Arlington, TX",50.53%,MetroPCS,5,Is the service down, No problems detected ,,10.68%,2.85%
Thu 21 Mar 2019 13:15:02,4.27%,31.67%,"Seattle, WA",50.53%,MetroPCS,5,Is the service down, No problems detected ,,10.68%,2.85%
Thu 21 Mar 2019 13:15:02,4.27%,31.67%,"Clarkesville, GA",50.53%,MetroPCS,5,Is the service down, No problems detected ,,10.68%,2.85%
Thu 21 Mar 2019 13:15:02,4.27%,31.67%,"Portland, OR",50.53%,MetroPCS,4,Is the service down, No problems detected ,,10.68%,2.85%
Thu 21 Mar 2019 13:15:02,4.27%,31.67%,"Hollywood, FL",50.53%,MetroPCS,4,Is the service down, No problems detected ,,10.68%,2.85%
Thu 21 Mar 2019 13:15:02,4.27%,31.67%,"Farmington, MI",50.53%,MetroPCS,4,Is the service down, No problems detected ,,10.68%,2.85%
Thu 21 Mar 2019 13:15:02,4.27%,31.67%,"San Antonio, TX",50.53%,MetroPCS,4,Is the service down, No problems detected ,,10.68%,2.85%
Thu 21 Mar 2019 13:15:02,4.27%,31.67%,"Pittsburgh, PA",50.53%,MetroPCS,4,Is the service down, No problems detected ,,10.68%,2.85%
Thu 21 Mar 2019 13:15:02,4.27%,31.67%,"Lawrenceville, GA",50.53%,MetroPCS,4,Is the service down, No problems detected ,,10.68%,2.85%
Thu 21 Mar 2019 13:15:02,4.27%,31.67%,"Phoenix, AZ",50.53%,MetroPCS,4,Is the service down, No problems detected ,,10.68%,2.85%
Thu 21 Mar 2019 13:15:02,4.27%,31.67%,"Irving, TX",50.53%,MetroPCS,4,Is the service down, No problems detected ,,10.68%,2.85%
Thu 21 Mar 2019 13:15:02,4.27%,31.67%,"Kansas City, MO",50.53%,MetroPCS,4,Is the service down, No problems detected ,,10.68%,2.85%
Thu 21 Mar 2019 13:15:02,4.27%,31.67%,"Richmond, VA",50.53%,MetroPCS,3,Is the service down, No problems detected ,,10.68%,2.85%
Thu 21 Mar 2019 13:15:02,4.27%,31.67%,"Marysville, CA",50.53%,MetroPCS,3,Is the service down, No problems detected ,,10.68%,2.85%
Thu 21 Mar 2019 13:15:02,4.27%,31.67%,"Lexington, KY",50.53%,MetroPCS,3,Is the service down, No problems detected ,,10.68%,2.85%
Thu 21 Mar 2019 13:15:02,4.27%,31.67%,"Roxbury, MA",50.53%,MetroPCS,3,Is the service down, No problems detected ,,10.68%,2.85%
Thu 21 Mar 2019 13:15:02,4.75%,62.93%,"Los Angeles, CA",2.03%,time-warner-cable,2663,Is the service down, Problems detected ,17.32%,6.78%,6.18%
Thu 21 Mar 2019 13:15:02,4.75%,62.93%,"Dallas, TX",2.03%,time-warner-cable,1908,Is the service down, Problems detected ,17.32%,6.78%,6.18%
Thu 21 Mar 2019 13:15:02,4.75%,62.93%,"Chicago, IL",2.03%,time-warner-cable,1784,Is the service down, Problems detected ,17.32%,6.78%,6.18%
Thu 21 Mar 2019 13:15:02,4.75%,62.93%,"Charlotte, NC",2.03%,time-warner-cable,1476,Is the service down, Problems detected ,17.32%,6.78%,6.18%
Thu 21 Mar 2019 13:15:02,4.75%,62.93%,"Detroit, MI",2.03%,time-warner-cable,1455,Is the service down, Problems detected ,17.32%,6.78%,6.18%
Thu 21 Mar 2019 13:15:02,4.75%,62.93%,"Brooklyn, NY",2.03%,time-warner-cable,1145,Is the service down, Problems detected ,17.32%,6.78%,6.18%
Thu 21 Mar 2019 13:15:02,4.75%,62.93%,"Orlando, FL",2.03%,time-warner-cable,1017,Is the service down, Problems detected ,17.32%,6.78%,6.18%
Thu 21 Mar 2019 13:15:02,4.75%,62.93%,"Atlanta, GA",2.03%,time-warner-cable,800,Is the service down, Problems detected ,17.32%,6.78%,6.18%
Thu 21 Mar 2019 13:15:02,4.75%,62.93%,"Cleveland, OH",2.03%,time-warner-cable,749,Is the service down, Problems detected ,17.32%,6.78%,6.18%
Thu 21 Mar 2019 13:15:02,4.75%,62.93%,"Columbus, OH",2.03%,time-warner-cable,714,Is the service down, Problems detected ,17.32%,6.78%,6.18%
Thu 21 Mar 2019 13:15:02,4.75%,62.93%,"Houston, TX",2.03%,time-warner-cable,702,Is the service down, Problems detected ,17.32%,6.78%,6.18%
Thu 21 Mar 2019 13:15:02,4.75%,62.93%,"Buffalo, NY",2.03%,time-warner-cable,646,Is the service down, Problems detected ,17.32%,6.78%,6.18%
Thu 21 Mar 2019 13:15:02,4.75%,62.93%,"Austin, TX",2.03%,time-warner-cable,598,Is the service down, Problems detected ,17.32%,6.78%,6.18%
Thu 21 Mar 2019 13:15:02,4.75%,62.93%,"New York City, NY",2.03%,time-warner-cable,578,Is the service down, Problems detected ,17.32%,6.78%,6.18%
Thu 21 Mar 2019 13:15:02,4.75%,62.93%,"Tampa, FL",2.03%,time-warner-cable,575,Is the service down, Problems detected ,17.32%,6.78%,6.18%
Thu 21 Mar 2019 13:15:02,4.75%,62.93%,"Milwaukee, WI",2.03%,time-warner-cable,516,Is the service down, Problems detected ,17.32%,6.78%,6.18%
Thu 21 Mar 2019 13:15:02,4.75%,62.93%,"Minneapolis, MN",2.03%,time-warner-cable,457,Is the service down, Problems detected ,17.32%,6.78%,6.18%
Thu 21 Mar 2019 13:15:02,4.75%,62.93%,"Louisville, KY",2.03%,time-warner-cable,456,Is the service down, Problems detected ,17.32%,6.78%,6.18%
Thu 21 Mar 2019 13:15:02,4.75%,62.93%,"Rochester, NY",2.03%,time-warner-cable,424,Is the service down, Problems detected ,17.32%,6.78%,6.18%
Thu 21 Mar 2019 13:15:02,4.75%,62.93%,"San Antonio, TX",2.03%,time-warner-cable,382,Is the service down, Problems detected ,17.32%,6.78%,6.18%
Thu 21 Mar 2019 13:15:02,4.75%,62.93%,"Raleigh, NC",2.03%,time-warner-cable,372,Is the service down, Problems detected ,17.32%,6.78%,6.18%
Thu 21 Mar 2019 13:15:02,4.75%,62.93%,"St. Louis, MO",2.03%,time-warner-cable,367,Is the service down, Problems detected ,17.32%,6.78%,6.18%
Thu 21 Mar 2019 13:15:02,4.75%,62.93%,"Honolulu, HI",2.03%,time-warner-cable,360,Is the service down, Problems detected ,17.32%,6.78%,6.18%
Thu 21 Mar 2019 13:15:02,4.75%,62.93%,"Seattle, WA",2.03%,time-warner-cable,347,Is the service down, Problems detected ,17.32%,6.78%,6.18%
Thu 21 Mar 2019 13:15:02,4.75%,62.93%,"Dayton, OH",2.03%,time-warner-cable,345,Is the service down, Problems detected ,17.32%,6.78%,6.18%
Thu 21 Mar 2019 13:15:02,4.75%,62.93%,"The Bronx, NY",2.03%,time-warner-cable,345,Is the service down, Problems detected ,17.32%,6.78%,6.18%
Thu 21 Mar 2019 13:15:02,4.75%,62.93%,"Fullerton, CA",2.03%,time-warner-cable,336,Is the service down, Problems detected ,17.32%,6.78%,6.18%
Thu 21 Mar 2019 13:15:02,4.75%,62.93%,"Kansas City, MO",2.03%,time-warner-cable,331,Is the service down, Problems detected ,17.32%,6.78%,6.18%
Thu 21 Mar 2019 13:15:02,4.75%,62.93%,"Center Line, MI",2.03%,time-warner-cable,323,Is the service down, Problems detected ,17.32%,6.78%,6.18%
Thu 21 Mar 2019 13:15:02,4.75%,62.93%,"Sacramento, CA",2.03%,time-warner-cable,314,Is the service down, Problems detected ,17.32%,6.78%,6.18%
Thu 21 Mar 2019 13:15:02,4.75%,62.93%,"Indianapolis, IN",2.03%,time-warner-cable,314,Is the service down, Problems detected ,17.32%,6.78%,6.18%
Thu 21 Mar 2019 13:15:02,4.75%,62.93%,"Fort Worth, TX",2.03%,time-warner-cable,301,Is the service down, Problems detected ,17.32%,6.78%,6.18%
Thu 21 Mar 2019 13:15:02,4.75%,62.93%,"Flushing, NY",2.03%,time-warner-cable,279,Is the service down, Problems detected ,17.32%,6.78%,6.18%
Thu 21 Mar 2019 13:15:02,4.75%,62.93%,"Irvine, CA",2.03%,time-warner-cable,276,Is the service down, Problems detected ,17.32%,6.78%,6.18%
Thu 21 Mar 2019 13:15:02,4.75%,62.93%,"Philadelphia, PA",2.03%,time-warner-cable,253,Is the service down, Problems detected ,17.32%,6.78%,6.18%
Thu 21 Mar 2019 13:15:02,4.75%,62.93%,"Canton, GA",2.03%,time-warner-cable,247,Is the service down, Problems detected ,17.32%,6.78%,6.18%
Thu 21 Mar 2019 13:15:02,4.75%,62.93%,"San Diego, CA",2.03%,time-warner-cable,223,Is the service down, Problems detected ,17.32%,6.78%,6.18%
Thu 21 Mar 2019 13:15:02,4.75%,62.93%,"Riverside, CA",2.03%,time-warner-cable,218,Is the service down, Problems detected ,17.32%,6.78%,6.18%
Thu 21 Mar 2019 13:15:02,4.75%,62.93%,"Irving, TX",2.03%,time-warner-cable,216,Is the service down, Problems detected ,17.32%,6.78%,6.18%
Thu 21 Mar 2019 13:15:02,4.75%,62.93%,"Norcross, GA",2.03%,time-warner-cable,215,Is the service down, Problems detected ,17.32%,6.78%,6.18%
Thu 21 Mar 2019 13:15:02,4.75%,62.93%,"Arlington, TX",2.03%,time-warner-cable,213,Is the service down, Problems detected ,17.32%,6.78%,6.18%
Thu 21 Mar 2019 13:15:02,4.75%,62.93%,"Durham, NC",2.03%,time-warner-cable,205,Is the service down, Problems detected ,17.32%,6.78%,6.18%
Thu 21 Mar 2019 13:15:02,4.75%,62.93%,"Trenton, MI",2.03%,time-warner-cable,204,Is the service down, Problems detected ,17.32%,6.78%,6.18%
Thu 21 Mar 2019 13:15:02,4.75%,62.93%,"Nashville, TN",2.03%,time-warner-cable,195,Is the service down, Problems detected ,17.32%,6.78%,6.18%
Thu 21 Mar 2019 13:15:02,4.75%,62.93%,"Saint Paul, MN",2.03%,time-warner-cable,188,Is the service down, Problems detected ,17.32%,6.78%,6.18%
Thu 21 Mar 2019 13:15:02,4.75%,62.93%,"Waianae, HI",2.03%,time-warner-cable,169,Is the service down, Problems detected ,17.32%,6.78%,6.18%
Thu 21 Mar 2019 13:15:02,4.75%,62.93%,"Plano, TX",2.03%,time-warner-cable,160,Is the service down, Problems detected ,17.32%,6.78%,6.18%
Thu 21 Mar 2019 13:15:02,4.75%,62.93%,"Denver, CO",2.03%,time-warner-cable,157,Is the service down, Problems detected ,17.32%,6.78%,6.18%
Thu 21 Mar 2019 13:15:02,4.75%,62.93%,"Portland, OR",2.03%,time-warner-cable,157,Is the service down, Problems detected ,17.32%,6.78%,6.18%
Thu 21 Mar 2019 13:15:02,4.75%,62.93%,"Birmingham, AL",2.03%,time-warner-cable,152,Is the service down, Problems detected ,17.32%,6.78%,6.18%
Thu 21 Mar 2019 13:15:02,5.09%,43.28%,"Chicago, IL",36.55%,att,1622,Is the service down, Problems detected ,3.50%,5.13%,6.44%
Thu 21 Mar 2019 13:15:02,5.09%,43.28%,"Dallas, TX",36.55%,att,1517,Is the service down, Problems detected ,3.50%,5.13%,6.44%
Thu 21 Mar 2019 13:15:02,5.09%,43.28%,"Houston, TX",36.55%,att,798,Is the service down, Problems detected ,3.50%,5.13%,6.44%
Thu 21 Mar 2019 13:15:02,5.09%,43.28%,"Atlanta, GA",36.55%,att,650,Is the service down, Problems detected ,3.50%,5.13%,6.44%
Thu 21 Mar 2019 13:15:02,5.09%,43.28%,"Los Angeles, CA",36.55%,att,640,Is the service down, Problems detected ,3.50%,5.13%,6.44%
Thu 21 Mar 2019 13:15:02,5.09%,43.28%,"Detroit, MI",36.55%,att,505,Is the service down, Problems detected ,3.50%,5.13%,6.44%
Thu 21 Mar 2019 13:15:02,5.09%,43.28%,"Fort Worth, TX",36.55%,att,344,Is the service down, Problems detected ,3.50%,5.13%,6.44%
Thu 21 Mar 2019 13:15:02,5.09%,43.28%,"Orlando, FL",36.55%,att,297,Is the service down, Problems detected ,3.50%,5.13%,6.44%
Thu 21 Mar 2019 13:15:02,5.09%,43.28%,"Irving, TX",36.55%,att,291,Is the service down, Problems detected ,3.50%,5.13%,6.44%
Thu 21 Mar 2019 13:15:02,5.09%,43.28%,"Charlotte, NC",36.55%,att,283,Is the service down, Problems detected ,3.50%,5.13%,6.44%
Thu 21 Mar 2019 13:15:02,5.09%,43.28%,"Columbus, OH",36.55%,att,266,Is the service down, Problems detected ,3.50%,5.13%,6.44%
Thu 21 Mar 2019 13:15:02,5.09%,43.28%,"Cleveland, OH",36.55%,att,263,Is the service down, Problems detected ,3.50%,5.13%,6.44%
Thu 21 Mar 2019 13:15:02,5.09%,43.28%,"Austin, TX",36.55%,att,241,Is the service down, Problems detected ,3.50%,5.13%,6.44%
Thu 21 Mar 2019 13:15:02,5.09%,43.28%,"Miami, FL",36.55%,att,198,Is the service down, Problems detected ,3.50%,5.13%,6.44%
Thu 21 Mar 2019 13:15:02,5.09%,43.28%,"Center Line, MI",36.55%,att,194,Is the service down, Problems detected ,3.50%,5.13%,6.44%
Thu 21 Mar 2019 13:15:02,5.09%,43.28%,"Indianapolis, IN",36.55%,att,193,Is the service down, Problems detected ,3.50%,5.13%,6.44%
Thu 21 Mar 2019 13:15:02,5.09%,43.28%,"Sacramento, CA",36.55%,att,169,Is the service down, Problems detected ,3.50%,5.13%,6.44%
Thu 21 Mar 2019 13:15:02,5.09%,43.28%,"Milwaukee, WI",36.55%,att,165,Is the service down, Problems detected ,3.50%,5.13%,6.44%
Thu 21 Mar 2019 13:15:02,5.09%,43.28%,"Oakland, CA",36.55%,att,159,Is the service down, Problems detected ,3.50%,5.13%,6.44%
Thu 21 Mar 2019 13:15:02,5.09%,43.28%,"San Antonio, TX",36.55%,att,147,Is the service down, Problems detected ,3.50%,5.13%,6.44%
Thu 21 Mar 2019 13:15:02,5.09%,43.28%,"Danville, CA",36.55%,att,143,Is the service down, Problems detected ,3.50%,5.13%,6.44%
Thu 21 Mar 2019 13:15:02,5.09%,43.28%,"Canton, GA",36.55%,att,132,Is the service down, Problems detected ,3.50%,5.13%,6.44%
Thu 21 Mar 2019 13:15:02,5.09%,43.28%,"San Francisco, CA",36.55%,att,126,Is the service down, Problems detected ,3.50%,5.13%,6.44%
Thu 21 Mar 2019 13:15:02,5.09%,43.28%,"Concord, CA",36.55%,att,120,Is the service down, Problems detected ,3.50%,5.13%,6.44%
Thu 21 Mar 2019 13:15:02,5.09%,43.28%,"Norcross, GA",36.55%,att,117,Is the service down, Problems detected ,3.50%,5.13%,6.44%
Thu 21 Mar 2019 13:15:02,5.09%,43.28%,"Nashville, TN",36.55%,att,115,Is the service down, Problems detected ,3.50%,5.13%,6.44%
Thu 21 Mar 2019 13:15:02,5.09%,43.28%,"San Jose, CA",36.55%,att,112,Is the service down, Problems detected ,3.50%,5.13%,6.44%
Thu 21 Mar 2019 13:15:02,5.09%,43.28%,"New York City, NY",36.55%,att,111,Is the service down, Problems detected ,3.50%,5.13%,6.44%
Thu 21 Mar 2019 13:15:02,5.09%,43.28%,"Seattle, WA",36.55%,att,105,Is the service down, Problems detected ,3.50%,5.13%,6.44%
Thu 21 Mar 2019 13:15:02,5.09%,43.28%,"St. Louis, MO",36.55%,att,104,Is the service down, Problems detected ,3.50%,5.13%,6.44%
Thu 21 Mar 2019 13:15:02,5.09%,43.28%,"Trenton, MI",36.55%,att,102,Is the service down, Problems detected ,3.50%,5.13%,6.44%
Thu 21 Mar 2019 13:15:02,5.09%,43.28%,"Katy, TX",36.55%,att,102,Is the service down, Problems detected ,3.50%,5.13%,6.44%
Thu 21 Mar 2019 13:15:02,5.09%,43.28%,"Kansas City, MO",36.55%,att,98,Is the service down, Problems detected ,3.50%,5.13%,6.44%
Thu 21 Mar 2019 13:15:02,5.09%,43.28%,"Minneapolis, MN",36.55%,att,95,Is the service down, Problems detected ,3.50%,5.13%,6.44%
Thu 21 Mar 2019 13:15:02,5.09%,43.28%,"San Diego, CA",36.55%,att,92,Is the service down, Problems detected ,3.50%,5.13%,6.44%
Thu 21 Mar 2019 13:15:02,5.09%,43.28%,"Jacksonville, FL",36.55%,att,91,Is the service down, Problems detected ,3.50%,5.13%,6.44%
Thu 21 Mar 2019 13:15:02,5.09%,43.28%,"Irvine, CA",36.55%,att,90,Is the service down, Problems detected ,3.50%,5.13%,6.44%
Thu 21 Mar 2019 13:15:02,5.09%,43.28%,"Raleigh, NC",36.55%,att,89,Is the service down, Problems detected ,3.50%,5.13%,6.44%
Thu 21 Mar 2019 13:15:02,5.09%,43.28%,"Arlington, TX",36.55%,att,85,Is the service down, Problems detected ,3.50%,5.13%,6.44%
Thu 21 Mar 2019 13:15:02,5.09%,43.28%,"Brooklyn, NY",36.55%,att,81,Is the service down, Problems detected ,3.50%,5.13%,6.44%
Thu 21 Mar 2019 13:15:02,5.09%,43.28%,"Fullerton, CA",36.55%,att,78,Is the service down, Problems detected ,3.50%,5.13%,6.44%
Thu 21 Mar 2019 13:15:02,5.09%,43.28%,"Plano, TX",36.55%,att,69,Is the service down, Problems detected ,3.50%,5.13%,6.44%
Thu 21 Mar 2019 13:15:02,5.09%,43.28%,"Fort Lauderdale, FL",36.55%,att,64,Is the service down, Problems detected ,3.50%,5.13%,6.44%
Thu 21 Mar 2019 13:15:02,5.09%,43.28%,"Stone Mountain, GA",36.55%,att,63,Is the service down, Problems detected ,3.50%,5.13%,6.44%
Thu 21 Mar 2019 13:15:02,5.09%,43.28%,"Tampa, FL",36.55%,att,63,Is the service down, Problems detected ,3.50%,5.13%,6.44%
Thu 21 Mar 2019 13:15:02,5.09%,43.28%,"Birmingham, AL",36.55%,att,61,Is the service down, Problems detected ,3.50%,5.13%,6.44%
Thu 21 Mar 2019 13:15:02,5.09%,43.28%,"Louisville, KY",36.55%,att,58,Is the service down, Problems detected ,3.50%,5.13%,6.44%
Thu 21 Mar 2019 13:15:02,5.09%,43.28%,"Pittsburgh, PA",36.55%,att,58,Is the service down, Problems detected ,3.50%,5.13%,6.44%
Thu 21 Mar 2019 13:15:02,5.09%,43.28%,"McKinney, TX",36.55%,att,54,Is the service down, Problems detected ,3.50%,5.13%,6.44%
Thu 21 Mar 2019 13:15:02,5.09%,43.28%,"Spring, TX",36.55%,att,52,Is the service down, Problems detected ,3.50%,5.13%,6.44%
Thu 21 Mar 2019 11:54:55,4.73%,62.92%,"Los Angeles, CA",2.03%,charter-communications,2662,Is the service down, Problems detected ,17.34%,6.79%,6.19%
Thu 21 Mar 2019 11:54:55,4.73%,62.92%,"Dallas, TX",2.03%,charter-communications,1907,Is the service down, Problems detected ,17.34%,6.79%,6.19%
Thu 21 Mar 2019 11:54:55,4.73%,62.92%,"Chicago, IL",2.03%,charter-communications,1783,Is the service down, Problems detected ,17.34%,6.79%,6.19%
Thu 21 Mar 2019 11:54:55,4.73%,62.92%,"Charlotte, NC",2.03%,charter-communications,1475,Is the service down, Problems detected ,17.34%,6.79%,6.19%
Thu 21 Mar 2019 11:54:55,4.73%,62.92%,"Detroit, MI",2.03%,charter-communications,1454,Is the service down, Problems detected ,17.34%,6.79%,6.19%
Thu 21 Mar 2019 11:54:55,4.73%,62.92%,"Brooklyn, NY",2.03%,charter-communications,1145,Is the service down, Problems detected ,17.34%,6.79%,6.19%
Thu 21 Mar 2019 11:54:55,4.73%,62.92%,"Orlando, FL",2.03%,charter-communications,1016,Is the service down, Problems detected ,17.34%,6.79%,6.19%
Thu 21 Mar 2019 11:54:55,4.73%,62.92%,"Atlanta, GA",2.03%,charter-communications,798,Is the service down, Problems detected ,17.34%,6.79%,6.19%
Thu 21 Mar 2019 11:54:55,4.73%,62.92%,"Cleveland, OH",2.03%,charter-communications,749,Is the service down, Problems detected ,17.34%,6.79%,6.19%
Thu 21 Mar 2019 11:54:55,4.73%,62.92%,"Columbus, OH",2.03%,charter-communications,714,Is the service down, Problems detected ,17.34%,6.79%,6.19%
Thu 21 Mar 2019 11:54:55,4.73%,62.92%,"Houston, TX",2.03%,charter-communications,701,Is the service down, Problems detected ,17.34%,6.79%,6.19%
Thu 21 Mar 2019 11:54:55,4.73%,62.92%,"Buffalo, NY",2.03%,charter-communications,645,Is the service down, Problems detected ,17.34%,6.79%,6.19%
Thu 21 Mar 2019 11:54:55,4.73%,62.92%,"Austin, TX",2.03%,charter-communications,597,Is the service down, Problems detected ,17.34%,6.79%,6.19%
Thu 21 Mar 2019 11:54:55,4.73%,62.92%,"New York City, NY",2.03%,charter-communications,578,Is the service down, Problems detected ,17.34%,6.79%,6.19%
Thu 21 Mar 2019 11:54:55,4.73%,62.92%,"Tampa, FL",2.03%,charter-communications,574,Is the service down, Problems detected ,17.34%,6.79%,6.19%
Thu 21 Mar 2019 11:54:55,4.73%,62.92%,"Milwaukee, WI",2.03%,charter-communications,516,Is the service down, Problems detected ,17.34%,6.79%,6.19%
Thu 21 Mar 2019 11:54:55,4.73%,62.92%,"Minneapolis, MN",2.03%,charter-communications,457,Is the service down, Problems detected ,17.34%,6.79%,6.19%
Thu 21 Mar 2019 11:54:55,4.73%,62.92%,"Louisville, KY",2.03%,charter-communications,456,Is the service down, Problems detected ,17.34%,6.79%,6.19%
Thu 21 Mar 2019 11:54:55,4.73%,62.92%,"Rochester, NY",2.03%,charter-communications,424,Is the service down, Problems detected ,17.34%,6.79%,6.19%
Thu 21 Mar 2019 11:54:55,4.73%,62.92%,"San Antonio, TX",2.03%,charter-communications,382,Is the service down, Problems detected ,17.34%,6.79%,6.19%
Thu 21 Mar 2019 11:54:55,4.73%,62.92%,"Raleigh, NC",2.03%,charter-communications,372,Is the service down, Problems detected ,17.34%,6.79%,6.19%
Thu 21 Mar 2019 11:54:55,4.73%,62.92%,"St. Louis, MO",2.03%,charter-communications,367,Is the service down, Problems detected ,17.34%,6.79%,6.19%
Thu 21 Mar 2019 11:54:55,4.73%,62.92%,"Honolulu, HI",2.03%,charter-communications,360,Is the service down, Problems detected ,17.34%,6.79%,6.19%
Thu 21 Mar 2019 11:54:55,4.73%,62.92%,"Seattle, WA",2.03%,charter-communications,347,Is the service down, Problems detected ,17.34%,6.79%,6.19%
Thu 21 Mar 2019 11:54:55,4.73%,62.92%,"Dayton, OH",2.03%,charter-communications,345,Is the service down, Problems detected ,17.34%,6.79%,6.19%
Thu 21 Mar 2019 11:54:55,4.73%,62.92%,"The Bronx, NY",2.03%,charter-communications,345,Is the service down, Problems detected ,17.34%,6.79%,6.19%
Thu 21 Mar 2019 11:54:55,4.73%,62.92%,"Fullerton, CA",2.03%,charter-communications,336,Is the service down, Problems detected ,17.34%,6.79%,6.19%
Thu 21 Mar 2019 11:54:55,4.73%,62.92%,"Kansas City, MO",2.03%,charter-communications,331,Is the service down, Problems detected ,17.34%,6.79%,6.19%
Thu 21 Mar 2019 11:54:55,4.73%,62.92%,"Center Line, MI",2.03%,charter-communications,323,Is the service down, Problems detected ,17.34%,6.79%,6.19%
Thu 21 Mar 2019 11:54:55,4.73%,62.92%,"Sacramento, CA",2.03%,charter-communications,314,Is the service down, Problems detected ,17.34%,6.79%,6.19%
Thu 21 Mar 2019 11:54:55,4.73%,62.92%,"Indianapolis, IN",2.03%,charter-communications,314,Is the service down, Problems detected ,17.34%,6.79%,6.19%
Thu 21 Mar 2019 11:54:55,4.73%,62.92%,"Fort Worth, TX",2.03%,charter-communications,301,Is the service down, Problems detected ,17.34%,6.79%,6.19%
Thu 21 Mar 2019 11:54:55,4.73%,62.92%,"Flushing, NY",2.03%,charter-communications,278,Is the service down, Problems detected ,17.34%,6.79%,6.19%
Thu 21 Mar 2019 11:54:55,4.73%,62.92%,"Irvine, CA",2.03%,charter-communications,276,Is the service down, Problems detected ,17.34%,6.79%,6.19%
Thu 21 Mar 2019 11:54:55,4.73%,62.92%,"Philadelphia, PA",2.03%,charter-communications,253,Is the service down, Problems detected ,17.34%,6.79%,6.19%
Thu 21 Mar 2019 11:54:55,4.73%,62.92%,"Canton, GA",2.03%,charter-communications,247,Is the service down, Problems detected ,17.34%,6.79%,6.19%
Thu 21 Mar 2019 11:54:55,4.73%,62.92%,"San Diego, CA",2.03%,charter-communications,223,Is the service down, Problems detected ,17.34%,6.79%,6.19%
Thu 21 Mar 2019 11:54:55,4.73%,62.92%,"Riverside, CA",2.03%,charter-communications,218,Is the service down, Problems detected ,17.34%,6.79%,6.19%
Thu 21 Mar 2019 11:54:55,4.73%,62.92%,"Irving, TX",2.03%,charter-communications,216,Is the service down, Problems detected ,17.34%,6.79%,6.19%
